AMRDA-L,600,1.186408E7,50.555085494047766,0.0,681.2882554925189,13521.0,55622.0,52473.0,6992.0,342.0,2.0
AMRDA-L,1000,5956720.0,103.13918079761942,3.3414362266482227,780.191105560759,1953.0,9133.0,22666.0,19581.0,6062.0,364.0
