AMRA1,300,1.186408E7,45.80044582142755,0.0,717.0742637583159,50254.0,73756.0,4935.0,7.0,0.0,0.0
AMRA1,400,1.186408E7,50.282568571429074,0.0,646.4793568202978,33735.0,76099.0,18572.0,546.0,0.0,0.0
AMRA1,500,1.186408E7,56.767910464284085,0.0,577.0901653754644,24341.0,66053.0,34881.0,3508.0,169.0,0.0
AMRA1,600,1.186408E7,62.13390473214315,0.0,549.5320414786079,17296.0,54543.0,46511.0,9394.0,1194.0,14.0
AMRA1,700,1.186408E7,72.23221764880981,0.0032029453611236605,537.349085600123,12286.0,43853.0,53396.0,15571.0,3611.0,227.0
AMRA1,800,1.186408E7,87.59339516666732,0.058748760965873455,538.9786129270525,8399.0,36044.0,51441.0,25273.0,7250.0,494.0
AMRA1,900,1.186408E7,105.95439064881029,2.3327556793278537,702.637856344683,5114.0,25243.0,48045.0,35604.0,9312.0,602.0
AMRA1,1000,1.186408E7,109.54593456547701,3.716765227476551,799.629432523014,4215.0,19739.0,44146.0,37897.0,11280.0,929.0
