AMRDA,300,1.186408E7,43.98860543452306,0.0,810.4360696426616,49760.0,75231.0,3961.0,0.0,0.0,0.0
AMRDA,400,1.186408E7,47.572887553570695,0.0,736.9258185465575,32291.0,79034.0,17403.0,224.0,0.0,0.0
AMRDA,500,1.186408E7,52.85719888690554,0.0,670.1582278757486,23060.0,66856.0,36798.0,2199.0,39.0,0.0
AMRDA,600,1.186408E7,57.39413555357121,0.0,638.2561745979598,17268.0,54051.0,48634.0,8368.0,628.0,3.0
AMRDA,700,1.186408E7,66.61443997023895,0.0,614.2556856731075,12806.0,43970.0,53147.0,16716.0,2228.0,85.0
AMRDA,800,1.186408E7,78.22635044642897,0.03236660575451278,605.5257636960865,9544.0,36964.0,49931.0,26454.0,5692.0,327.0
AMRDA,900,1.186408E7,100.84161065476331,2.5038603920405125,740.6905947830606,5309.0,24372.0,47374.0,34659.0,10024.0,598.0
AMRDA,1000,1.186408E7,106.81720847619063,4.000394468007633,844.489387925632,3686.0,17147.0,42323.0,38645.0,12916.0,867.0
